deathrate,rank,date,date2display,dateorder,countyname,Repub_share,color
957.592339261286,8,2022-07-31,"07-31
2022",124,"Robertson, KY",0.7713787085514834,#c4161c
937.0119729307652,9,2022-07-31,"07-31
2022",124,"Coleman, TX",0.8828806983511154,#9f0e14
935.224223840552,10,2022-07-31,"07-31
2022",124,"Lamb, TX",0.7984126984126985,#bc141a
1562.5,1,2022-08-07,"08-07
2022",125,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-08-07,"08-07
2022",125,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-08-07,"08-07
2022",125,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-08-07,"08-07
2022",125,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-08-07,"08-07
2022",125,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-08-07,"08-07
2022",125,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-08-07,"08-07
2022",125,"Grant, NE",0.9328358208955224,#880811
957.592339261286,8,2022-08-07,"08-07
2022",125,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,9,2022-08-07,"08-07
2022",125,"Baylor, TX",0.8777908343125734,#a30f15
937.0119729307652,10,2022-08-07,"08-07
2022",125,"Coleman, TX",0.8828806983511154,#9f0e14
1562.5,1,2022-08-14,"08-14
2022",126,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-08-14,"08-14
2022",126,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-08-14,"08-14
2022",126,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-08-14,"08-14
2022",126,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-08-14,"08-14
2022",126,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-08-14,"08-14
2022",126,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-08-14,"08-14
2022",126,"Grant, NE",0.9328358208955224,#880811
957.592339261286,8,2022-08-14,"08-14
2022",126,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,9,2022-08-14,"08-14
2022",126,"Baylor, TX",0.8777908343125734,#a30f15
937.0119729307652,10,2022-08-14,"08-14
2022",126,"Coleman, TX",0.8828806983511154,#9f0e14
1562.5,1,2022-08-21,"08-21
2022",127,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-08-21,"08-21
2022",127,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-08-21,"08-21
2022",127,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-08-21,"08-21
2022",127,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-08-21,"08-21
2022",127,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-08-21,"08-21
2022",127,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-08-21,"08-21
2022",127,"Grant, NE",0.9328358208955224,#880811
957.592339261286,8,2022-08-21,"08-21
2022",127,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,9,2022-08-21,"08-21
2022",127,"Baylor, TX",0.8777908343125734,#a30f15
950.0260281103592,10,2022-08-21,"08-21
2022",127,"Coleman, TX",0.8828806983511154,#9f0e14
1562.5,1,2022-08-28,"08-28
2022",128,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-08-28,"08-28
2022",128,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-08-28,"08-28
2022",128,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-08-28,"08-28
2022",128,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-08-28,"08-28
2022",128,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-08-28,"08-28
2022",128,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-08-28,"08-28
2022",128,"Grant, NE",0.9328358208955224,#880811
957.592339261286,8,2022-08-28,"08-28
2022",128,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,9,2022-08-28,"08-28
2022",128,"Baylor, TX",0.8777908343125734,#a30f15
950.0260281103592,10,2022-08-28,"08-28
2022",128,"Coleman, TX",0.8828806983511154,#9f0e14
1562.5,1,2022-09-04,"09-04
2022",129,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-09-04,"09-04
2022",129,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-09-04,"09-04
2022",129,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-09-04,"09-04
2022",129,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-09-04,"09-04
2022",129,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-09-04,"09-04
2022",129,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-09-04,"09-04
2022",129,"Grant, NE",0.9328358208955224,#880811
957.592339261286,8,2022-09-04,"09-04
2022",129,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,9,2022-09-04,"09-04
2022",129,"Baylor, TX",0.8777908343125734,#a30f15
950.0260281103592,10,2022-09-04,"09-04
2022",129,"Coleman, TX",0.8828806983511154,#9f0e14
1562.5,1,2022-09-11,"09-11
2022",130,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-09-11,"09-11
2022",130,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-09-11,"09-11
2022",130,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-09-11,"09-11
2022",130,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-09-11,"09-11
2022",130,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-09-11,"09-11
2022",130,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-09-11,"09-11
2022",130,"Grant, NE",0.9328358208955224,#880811
957.592339261286,8,2022-09-11,"09-11
2022",130,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,9,2022-09-11,"09-11
2022",130,"Baylor, TX",0.8777908343125734,#a30f15
950.0260281103592,10,2022-09-11,"09-11
2022",130,"Coleman, TX",0.8828806983511154,#9f0e14
1562.5,1,2022-09-18,"09-18
2022",131,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-09-18,"09-18
2022",131,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-09-18,"09-18
2022",131,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-09-18,"09-18
2022",131,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-09-18,"09-18
2022",131,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-09-18,"09-18
2022",131,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-09-18,"09-18
2022",131,"Grant, NE",0.9328358208955224,#880811
957.592339261286,8,2022-09-18,"09-18
2022",131,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,9,2022-09-18,"09-18
2022",131,"Baylor, TX",0.8777908343125734,#a30f15
950.0260281103592,10,2022-09-18,"09-18
2022",131,"Coleman, TX",0.8828806983511154,#9f0e14
1562.5,1,2022-09-25,"09-25
2022",132,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-09-25,"09-25
2022",132,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-09-25,"09-25
2022",132,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-09-25,"09-25
2022",132,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-09-25,"09-25
2022",132,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-09-25,"09-25
2022",132,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-09-25,"09-25
2022",132,"Grant, NE",0.9328358208955224,#880811
963.0400832899531,8,2022-09-25,"09-25
2022",132,"Coleman, TX",0.8828806983511154,#9f0e14
957.592339261286,9,2022-09-25,"09-25
2022",132,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,10,2022-09-25,"09-25
2022",132,"Baylor, TX",0.8777908343125734,#a30f15
1562.5,1,2022-10-02,"10-02
2022",133,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-10-02,"10-02
2022",133,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-10-02,"10-02
2022",133,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-10-02,"10-02
2022",133,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-10-02,"10-02
2022",133,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-10-02,"10-02
2022",133,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-10-02,"10-02
2022",133,"Grant, NE",0.9328358208955224,#880811
963.0400832899531,8,2022-10-02,"10-02
2022",133,"Coleman, TX",0.8828806983511154,#9f0e14
957.592339261286,9,2022-10-02,"10-02
2022",133,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,10,2022-10-02,"10-02
2022",133,"Baylor, TX",0.8777908343125734,#a30f15
1562.5,1,2022-10-09,"10-04
2022",134,"Loving, TX",0.9090909090909092,#940b13
1500.0,2,2022-10-09,"10-04
2022",134,"Mcmullen, TX",0.8914728682170543,#9c0d14
1222.9539040451552,3,2022-10-09,"10-04
2022",134,"Motley, TX",0.9263803680981596,#8a0812
1202.6458208057727,4,2022-10-09,"10-04
2022",134,"Jerauld, SD",0.7166998011928429,#d42121
1006.5127294256956,5,2022-10-09,"10-04
2022",134,"Comanche, KS",0.8318777292576419,#b21218
1004.566210045662,6,2022-10-09,"10-04
2022",134,"Foard, TX",0.8076225045372051,#b91419
981.9967266775776,7,2022-10-09,"10-04
2022",134,"Grant, NE",0.9328358208955224,#880811
963.0400832899531,8,2022-10-09,"10-04
2022",134,"Coleman, TX",0.8828806983511154,#9f0e14
957.592339261286,9,2022-10-09,"10-04
2022",134,"Robertson, KY",0.7713787085514834,#c4161c
952.3809523809524,10,2022-10-09,"10-04
2022",134,"Baylor, TX",0.8777908343125734,#a30f15
